transaction_id,customer_id,payment_date,amount,payment_mode,transaction_status,transaction_type
TXN000381,CUST18779,2027-11-11,5149.38,UPI,Success,Purchase
TXN000382,CUST16454,2028-05-17,4972.7,Cards,Failed,Purchase
TXN000383,CUST03310,2024-07-29,,UPI,Failed,Purchase
TXN000384,CUST18773,2024-09-06,1022.84,UPI,Success,Deposit
TXN000385,CUST37506,2029-06-09,654.92,UPI,Success,Deposit
TXN000386,CUST35111,2024-09-27,243.69,Cash,Success,Withdrawl
TXN000387,CUST21301,2024-11-24,5926.95,UPI,Refunded,Bill Payment
TXN000388,CUST46522,2028-08-12,439.81,Digital Wallets,Success,
TXN000389,CUST14229,2028-09-05,2545.35,UPI,Pending,
TXN000390,CUST14714,2024-08-27,1617.29,UPI,Success,Bill Payment
TXN000391,CUST05922,2026-04-20,923.9,,Success,
TXN000392,CUST30724,2026-10-19,1833.18,UPI,Success,Purchase
TXN000393,CUST10117,2027-10-10,4304.25,UPI,Success,Bill Payment
TXN000394,CUST20862,2023-07-16,6371.75,UPI,Success,Bill Payment
TXN000395,CUST27017,2024-05-07,,UPI,Success,Refund
TXN000396,CUST14898,2027-02-22,1677.03,UPI,Success,
TXN000397,CUST39844,2028-08-07,153.23,Cards,Success,Deposit
TXN000398,CUST29987,2024-12-19,371.27,UPI,Pending,Transfer
TXN000399,CUST39524,2027-04-23,1249.34,UPI,Success,Purchase
TXN000400,CUST32448,2027-01-25,936.04,Cash,Failed,Deposit
TXN000401,CUST32033,2028-09-11,1072.81,UPI,Refunded,Withdrawl
TXN000402,CUST23101,2026-12-10,152.61,UPI,Failed,Bill Payment
TXN000403,CUST35952,2028-08-05,2414.48,Cash,Success,Refund
TXN000404,CUST48548,2026-10-29,13752.16,UPI,SUCCESS,Withdrawl
TXN000405,CUST26040,2026-10-25,72.68,UPI,Refunded,Deposit
TXN000406,CUST46867,2027-08-14,740.17,UPI,Success,Subscription
TXN000407,CUST33723,2024-06-04,427.31,Bank Transfer,Refunded,Deposit
TXN000408,CUST23791,2027-05-05,1263.55,Cash,Failed,Subscription
TXN000409,CUST40542,2024-01-29,1197.26,,Success,Transfer
TXN000410,CUST32961,2024-05-11,4881.61,UPI,Success,Transfer
TXN000411,CUST43667,2025-12-06,285.23,UPI,Success,Purchase
TXN000412,CUST26412,2028-08-30,486.27,UPI,Refunded,Withdrawl
TXN000413,CUST11138,2026-01-29,3100.5,UPI,Success,Purchase
TXN000414,CUST44096,2027-06-21,740.46,UPI,Success,Transfer
TXN000415,CUST45145,2027-04-10,286.36,Cash,Success,Purchase
TXN000416,CUST19271,2026-04-02,957.71,UPI,Failed,Purchase
TXN000417,CUST36801,2023-11-10,1943.11,UPI,Failed,Purchase
TXN000418,CUST38784,2027-10-01,432.93,UPI,Refunded,Subscription
TXN000419,CUST41771,2026-07-31,1164.37,UPI,Success,Purchase
TXN000420,CUST41906,2028-02-01,1847.85,UPI,Pending,Transfer
TXN000421,CUST00077,2027-02-01,1408.95,UPI,Success,Purchase
TXN000422,CUST17313,2026-05-23,1997.1,UPI,Failed,Purchase
TXN000423,CUST49123,2026-06-03,1503.37,UPI,Success,Refund
TXN000424,CUST34054,2026-10-25,3751.93,UPI,Success,Transfer
TXN000425,CUST14438,2027-03-11,1681.88,,Success,Transfer
TXN000426,CUST02487,2024-05-04,551.67,Cash,Success,Purchase
TXN000427,CUST43745,2027-03-03,910.23,Cards,Refunded,Purchase
TXN000428,CUST32704,2025-07-24,9780.36,UPI,Failed,Purchase
TXN000429,CUST09835,2025-07-02,1469.31,Digital Wallets,Success,Bill Payment
TXN000430,CUST03832,2027-08-03,732.37,UPI,Success,Subscription
TXN000431,CUST22300,2028-09-05,1120.91,UPI,Refunded,Purchase
TXN000432,CUST22054,2026-08-11,2137.22,UPI,Success,Purchase
TXN000433,CUST17669,2026-02-19,4862.1,UPI,Success,Deposit
TXN000434,CUST17993,2025-06-11,1380.3,UPI,Success,Subscription
TXN000435,CUST17811,2026-08-31,1067.34,UPI,Pending,Transfer
TXN000436,CUST25964,2023-06-05,770.97,UPI,Success,Subscription
TXN000437,CUST28434,2026-08-13,649.51,UPI,Success,Deposit
TXN000438,CUST23816,2026-08-13,1583.26,UPI,Refunded,Transfer
TXN000439,CUST29233,2024-11-16,1934.73,,Failed,Purchase
TXN000440,CUST05662,2029-10-09,2062.54,Digital Wallets,Success,Purchase
TXN000441,CUST14145,2025-03-04,2553.94,Digital Wallets,Success,Purchase
TXN000442,CUST03414,2028-06-03,2685.15,Cash,Success,Purchase
TXN000443,CUST15751,2025-11-29,665.66,UPI,Success,transfer
TXN000444,CUST39522,2027-12-22,2104.5,UPI,Success,Bill Payment
TXN000445,CUST44287,2027-12-24,219.68,UPI,Pending,Purchase
TXN000446,CUST44019,2023-12-15,,Cards,Success,Purchase
TXN000447,CUST18536,2028-08-19,721.61,UPI,Success,Deposit
TXN000448,CUST13495,2027-07-30,1745.21,UPI,Pending,Bill Payment
TXN000449,CUST12364,2027-07-26,1275.74,UPI,Success,Deposit
TXN000450,CUST40520,2024-07-04,8747.21,UPI,Refunded,Withdrawl
TXN000451,CUST45010,2028-06-15,5109.85,UPI,Success,Purchase
TXN000452,CUST08208,2027-12-12,2428.71,UPI,Failed,Purchase
TXN000453,CUST45543,2024-05-18,5905.66,Cash,Success,Subscription
TXN000454,CUST42148,2025-09-28,928.82,UPI,Success,Withdrawl
TXN000455,CUST27958,2025-11-24,971.45,UPI,Success,Deposit
TXN000456,CUST18664,2025-03-22,3557.01,Digital Wallets,Success,Transfer
TXN000457,CUST02006,2023-12-09,2196.58,Cash,Success,Purchase
TXN000458,CUST21006,2024-03-04,3579.78,Cards,Success,Purchase
TXN000459,CUST16732,2026-01-09,984.69,UPI,Success,Transfer
TXN000460,CUST40049,2026-07-05,1984.82,Cash,Success,Purchase
TXN000461,CUST15694,2026-01-06,836.78,UPI,SUCCESS,Transfer
TXN000462,CUST21015,2027-12-30,1730.64,UPI,Refunded,Purchase
TXN000463,CUST44737,2028-05-01,6343.32,UPI,Refunded,Deposit
TXN000464,CUST08780,2024-01-31,3144.42,UPI,Pending,Withdrawl
TXN000465,CUST33754,2024-12-14,286.47,UPI,Success,Withdrawl
TXN000466,CUST26377,2028-05-12,2593.74,UPI,Success,Transfer
TXN000467,CUST10244,2027-06-04,1101.36,Cash,Success,Refund
TXN000468,CUST36965,2027-04-17,520.62,Cash,Success,Transfer
TXN000469,CUST20783,2027-01-07,2791.85,UPI,Success,Purchase
TXN000470,CUST41435,2028-10-11,0.0,Cash,Success,Withdrawl
TXN000471,CUST11420,2026-07-15,1660.18,Bank Transfer,Refunded,Bill Payment
TXN000472,CUST39213,2025-02-26,1062.18,UPI,Success,Purchase
TXN000473,CUST27179,2027-03-23,4255.97,UPI,Success,
TXN000474,CUST13429,2027-03-07,861.19,UPI,Success,Purchase
TXN000475,CUST38186,2025-01-01,981.28,UPI,Success,Purchase
TXN000476,CUST14054,2028-07-20,2339.89,Cash,Success,
TXN000477,CUST15865,2026-03-24,1362.96,UPI,Success,Purchase
TXN000478,CUST05155,2027-02-08,6304.56,Digital Wallets,Refunded,Bill Payment
TXN000479,CUST19170,2027-04-25,1297.91,UPI,Success,Withdrawl
TXN000480,CUST41781,2026-08-15,1706.44,Cards,Success,Bill Payment
TXN000481,CUST05475,2026-02-28,1840.51,UPI,Success,Bill Payment
TXN000482,CUST42073,2027-07-11,1314.7,UPI,Failed,Withdrawl
TXN000483,CUST04626,2027-11-08,198.8,Cards,Success,Refund
TXN000484,CUST42941,2024-12-03,4057.62,UPI,Success,Deposit
TXN000485,CUST28852,2025-04-28,1018.53,UPI,Success,Purchase
TXN000486,CUST30030,2027-12-25,1300.07,UPI,Pending,Purchase
TXN000487,CUST16578,2025-04-23,4992.51,cheque,Success,Withdrawl
TXN000488,CUST00404,2025-03-20,753.18,Digital Wallets,Pending,Purchase
TXN000489,CUST23347,2025-05-03,629.68,Digital Wallets,Success,Transfer
TXN000490,CUST17934,2027-12-22,1639.38,Cash,Success,Bill Payment
TXN000491,CUST18930,2026-09-19,1765.25,Cash,Success,Purchase
TXN000492,CUST38263,2026-05-23,170.67,UPI,Success,Purchase
TXN000493,CUST20407,2024-02-20,712.98,UPI,Success,Refund
TXN000494,CUST47936,2027-12-15,27450.44,UPI,Success,Transfer
TXN000495,CUST05254,2024-11-07,14972.57,UPI,Refunded,Purchase
TXN000496,CUST20778,2025-08-24,1932.16,UPI,Refunded,Purchase
TXN000497,CUST12426,2025-02-11,6862.83,UPI,Failed,Deposit
TXN000498,CUST46140,2027-02-17,755.02,Digital Wallets,Success,Bill Payment
TXN000499,CUST12491,2026-07-06,669.33,Digital Wallets,Success,Withdrawl
TXN000500,CUST47469,2026-12-31,1241.41,UPI,Success,Deposit
TXN000501,CUST23207,2027-05-09,688.33,UPI,Success,Deposit
TXN000502,CUST16268,2027-10-13,2005.47,UPI,Success,Purchase
TXN000503,CUST06937,2027-04-09,6717.23,UPI,Success,Transfer
TXN000504,CUST27963,2024-10-06,1021.81,UPI,Success,Bill Payment
TXN000505,CUST05838,2026-05-23,144.51,Digital Wallets,Success,Withdrawl
TXN000506,CUST40846,2024-12-22,1500.86,Cash,Success,Transfer
TXN000507,CUST42167,2026-10-25,1254.65,Digital Wallets,Refunded,Withdrawl
TXN000508,CUST23186,2028-06-05,647.41,UPI,Success,Purchase
TXN000509,CUST42455,2026-07-25,548.16,UPI,Pending,Purchase
TXN000510,CUST17362,2026-08-14,3940.98,UPI,Success,Purchase
TXN000511,CUST17891,2025-08-11,187.99,UPI,Success,Transfer
TXN000512,CUST20202,2029-07-04,547.26,UPI,Pending,Deposit
TXN000513,CUST23150,2024-10-22,501.25,UPI,Success,Deposit
TXN000514,CUST24874,2025-02-22,1343.67,UPI,REFUNDED,Withdrawl
TXN000515,CUST43694,2025-08-14,2726.79,UPI,Success,Transfer
TXN000516,CUST36372,2027-02-07,1153.0,Cash,Success,Purchase
TXN000517,CUST35059,2025-11-08,1052.57,UPI,Failed,Bill Payment
TXN000518,CUST43953,2028-07-18,952.44,UPI,Failed,Purchase
TXN000519,CUST22434,2028-01-20,1469.51,UPI,Success,Bill Payment
TXN000520,CUST01006,2026-01-23,242.62,Cards,Success,Bill Payment
TXN000521,CUST31882,2024-10-12,1503.44,UPI,Success,Bill Payment
TXN000522,CUST17299,2024-08-20,1426.42,UPI,Success,Purchase
TXN000523,CUST43634,2025-12-06,205.94,UPI,Success,BILL PAYMENT
TXN000524,CUST45609,2024-01-28,1326.41,UPI,Success,Deposit
TXN000525,CUST06747,2024-11-21,807.09,Cash,Success,Purchase
TXN000526,CUST36521,2029-02-20,543.86,UPI,Success,Transfer
TXN000527,CUST26681,2027-06-07,1432.47,BankTransfer,Success,Deposit
TXN000528,CUST10380,2024-08-06,1718.91,UPI,Refunded,Transfer
TXN000529,CUST19854,2026-10-03,656.77,UPI,Refunded,Transfer
TXN000530,CUST19882,2027-02-10,1389.58,Cash,Success,Deposit
TXN000531,CUST09568,2024-10-02,4963.66,Cash,Success,deposit
TXN000532,CUST31428,2026-06-18,1105.16,UPI,Success,Purchase
TXN000533,CUST20444,2026-08-13,1439.66,Cash,Success,Transfer
TXN000534,CUST28114,2025-12-28,1925.1,UPI,Success,Purchase
TXN000535,CUST41562,2028-10-04,3317.28,UPI,Pending,Purchase
TXN000536,CUST01401,2023-05-28,972.07,Cash,Success,Bill Payment
TXN000537,CUST34234,2026-07-30,1058.72,UPI,Success,Purchase
TXN000538,CUST21888,2023-10-27,635.8,UPI,Success,Transfer
TXN000539,CUST49588,2024-02-19,1661.92,UPI,Failed,Deposit
TXN000540,CUST05765,2027-02-24,4826.82,UPI,Success,Withdrawl
TXN000541,CUST32077,2026-02-07,542.07,Cards,Success,Transfer
TXN000542,CUST35892,2025-07-16,12098.62,UPI,Success,Purchase
TXN000543,CUST30348,2028-05-20,3481.6,UPI,Failed,Bill Payment
TXN000544,CUST11460,2025-01-24,2187.49,UPI,Refunded,Deposit
TXN000545,CUST49712,2026-06-12,0.0,Cards,Failed,Bill Payment
TXN000546,CUST13131,2027-07-22,995.88,UPI,Failed,Withdrawl
TXN000547,CUST28726,2029-01-03,2222.21,UPI,Success,Bill Payment
TXN000548,CUST10096,2025-12-18,250.75,UPI,Success,Purchase
TXN000549,CUST18998,2024-05-24,2336.65,UPI,Failed,Bill Payment
TXN000550,CUST36149,2026-11-25,,Cash,Failed,Purchase
TXN000551,CUST42787,2028-10-16,1082.11,UPI,Success,Transfer
TXN000552,CUST10090,2026-09-17,766.27,UPI,CANCELLED,Purchase
TXN000553,CUST44983,2026-07-11,1583.54,UPI,Success,Transfer
TXN000554,CUST30937,2026-03-08,2575.97,UPI,Success,Refund
TXN000555,CUST28382,2027-05-26,980.06,UPI,Success,Bill Payment
TXN000556,CUST36995,2026-07-03,208.76,UPI,Failed,Deposit
TXN000557,CUST11648,2026-01-14,305.06,UPI,Success,Bill Payment
TXN000558,CUST02426,2025-09-09,2099.6,UPI,Success,Bill Payment
TXN000559,CUST16444,2025-01-21,6141.4,UPI,Success,Bill Payment
TXN000560,CUST11029,2025-01-18,,UPI,SUCCESS,Transfer
TXN000561,CUST33578,2024-05-25,592.42,Cash,Success,Bill Payment
TXN000562,CUST23765,2023-07-03,346.16,UPI,failed,Withdrawl
TXN000563,CUST36305,2025-08-10,6646.44,UPI,Success,Withdrawl
TXN000564,CUST05925,2025-11-19,802.9,UPI,Success,Purchase
TXN000565,CUST30121,2025-04-02,,Cash,Success,Purchase
TXN000566,CUST38413,2024-10-12,2339.89,UPI,Success,Bill Payment
TXN000567,CUST21634,2027-04-03,3241.48,UPI,Success,Purchase
TXN000568,CUST30843,2028-08-27,0.0,UPI,Success,Bill Payment
TXN000569,CUST16811,2025-12-07,8744.2,Bank Transfer,Success,Purchase
TXN000570,CUST42403,2025-08-15,2689.97,UPI,Failed,Subscription
TXN000571,CUST11477,2026-04-06,1083.41,UPI,Success,Transfer
TXN000572,CUST28655,2023-12-11,5744.5,UPI,Success,Withdrawl
TXN000573,CUST22589,2025-09-07,652.07,UPI,Success,Purchase
TXN000574,CUST26285,2028-08-31,3797.54,UPI,Success,Withdrawl
TXN000575,CUST18978,2023-09-25,634.86,Cash,Success,Bill Payment
TXN000576,CUST37055,2027-06-22,1871.18,UPI,Failed,Bill Payment
TXN000577,CUST08601,2026-11-06,968.39,Cash,Refunded,Withdrawl
TXN000578,CUST19968,2024-08-24,2339.28,Cards,Success,Bill Payment
TXN000579,CUST48923,2026-05-09,4428.82,UPI,Success,Purchase
TXN000580,CUST01451,2028-09-08,2729.03,UPI,Success,Bill Payment
TXN000581,CUST06662,2026-07-28,2279.32,Digital Wallets,Refunded,Purchase
TXN000582,CUST07054,2026-12-24,990.29,UPI,pending,Transfer
TXN000583,CUST25458,2026-01-08,575.63,UPI,Success,Purchase
TXN000584,CUST05884,2024-06-11,1081.24,Cash,Success,Purchase
TXN000585,CUST47775,2024-10-11,,Cash,Success,Transfer
TXN000586,CUST25900,2027-12-17,4340.98,UPI,Success,Bill Payment
TXN000587,CUST36306,2025-04-17,647.28,Cash,Success,Transfer
TXN000588,CUST22598,2027-12-21,522.96,UPI,Refunded,Withdrawl
TXN000589,CUST46428,2027-09-09,679.48,UPI Payment,Success,TRANSFER
TXN000590,CUST20375,2026-09-19,6399.42,UPI,Success,Withdrawl
TXN000591,CUST08502,2027-12-28,0.0,Digital Wallets,Success,Purchase
TXN000592,CUST35831,2025-12-06,8313.7,UPI,Failed,Transfer
TXN000593,CUST40153,2025-12-12,3319.06,Cheque,Success,Bill Payment
TXN000594,CUST45740,2025-04-01,,UPI,Success,Subscription
TXN000595,CUST44710,2026-11-18,1227.92,UPI,Pending,Subscription
TXN000596,CUST17036,2026-06-07,3919.57,UPI,Success,Purchase
TXN000597,CUST20628,2025-09-06,2194.55,UPI,Success,Purchase
TXN000598,CUST09209,2026-06-08,1317.63,UPI,Success,Transfer
TXN000599,CUST02745,2027-06-12,2798.78,Cash,Success,Purchase
TXN000600,CUST41242,2026-11-08,4594.91,UPI,Refunded,Purchase
TXN000601,CUST26156,2024-06-24,886.54,Cash,Failed,Purchase
TXN000602,CUST23945,2025-08-27,2310.7,UPI,Refunded,Withdrawl
TXN000603,CUST27453,2025-06-27,1414.02,UPI,Success,Purchase
TXN000604,CUST45375,2025-04-23,2817.64,Cash,Success,Purchase
TXN000605,CUST13864,2027-01-22,4141.86,UPI,Success,Purchase
TXN000606,CUST37904,2027-01-26,2170.79,UPI,Success,Purchase
TXN000607,CUST37241,2027-09-02,3073.71,Cash,Success,Deposit
TXN000608,CUST38871,2026-07-25,347.4,Cash,Success,transfer
TXN000609,CUST07894,2024-10-02,263.85,Cash,Success,Withdrawl
TXN000610,CUST20967,2027-08-22,743.45,UPI,Success,Refund
TXN000611,CUST18734,2026-03-21,1105.14,Cash,Success,Withdrawl
TXN000612,CUST05682,2026-02-19,437.35,UPI,Pending,Deposit
TXN000613,CUST41687,2025-02-12,343.21,Digital Wallets,Refunded,Purchase
TXN000614,CUST08519,2027-10-21,5569.67,UPI,Refunded,Purchase
TXN000615,CUST09047,2028-08-27,865.1,UPI,Success,Purchase
TXN000616,CUST44724,2024-05-02,1920.62,Cash,Success,Bill Payment
TXN000617,CUST34767,2025-06-25,1480.59,UPI,Failed,Bill Payment
TXN000618,CUST40542,2026-04-25,6490.88,UPI,Success,Transfer
TXN000619,CUST03811,2027-02-08,561.31,Cash,Success,Purchase
TXN000620,CUST07833,2025-08-09,5101.44,UPI,Success,Purchase
TXN000621,CUST10414,2026-02-17,1884.85,Digital Wallets,Refunded,Withdrawl
TXN000622,CUST05705,2025-05-19,6066.96,UPI,Refunded,PURCHASE
TXN000623,CUST17035,2026-01-01,1706.06,UPI,Success,Purchase
TXN000624,CUST19473,2025-03-25,506.83,UPI,Pending,Transfer
TXN000625,CUST27761,2024-04-18,869.32,UPI,Success,Purchase
TXN000626,CUST04466,2027-05-20,303.97,Cash,Success,Transfer
TXN000627,CUST23289,2026-02-26,1459.41,UPI,Failed,Purchase
TXN000628,CUST45539,2025-01-26,4396.11,Cash,Success,Bill Payment
TXN000629,CUST38803,2026-10-30,3166.75,Cash,Success,Purchase
TXN000630,CUST16834,2027-04-20,5127.05,UPI,Success,Bill Payment
TXN000631,CUST45877,2027-07-15,1829.13,UPI,Success,Purchase
TXN000632,CUST28678,2026-11-11,6316.46,UPI,Refunded,Bill Payment
TXN000633,CUST02223,2028-11-08,581.4,Digital Wallets,Success,Deposit
TXN000634,CUST30522,2025-02-02,1289.82,Digital Wallets,Success,Purchase
TXN000635,CUST43627,2027-01-31,8250.61,UPI,Success,Withdrawl
TXN000636,CUST22807,2025-11-04,591.3,UPI,Success,Deposit
TXN000637,CUST02518,2027-03-24,786.86,UPI,Success,Purchase
TXN000638,CUST46208,2026-10-23,1717.23,UPI,Success,Bill Payment
TXN000639,CUST12808,2024-01-13,1217.85,UPI,Success,Deposit
TXN000640,CUST24489,2023-05-25,737.77,BankTransfer,Success,Bill Payment
TXN000641,CUST48975,2024-11-10,1669.66,Cards,Success,Purchase
TXN000642,CUST01040,2026-02-15,2155.68,Cash,Refunded,Deposit
TXN000643,CUST15548,2027-01-18,978.27,UPI,Success,Bill Payment
TXN000644,CUST24446,2028-08-22,436.16,Digital Wallets,Failed,Purchase
TXN000645,CUST39161,2025-07-06,12177.37,debit card,Failed,Purchase
TXN000646,CUST39409,2026-09-01,1981.21,UPI,Success,Refund
TXN000647,CUST37598,2025-09-15,700.58,UPI,Success,Transfer
TXN000648,CUST04448,2025-01-30,1794.93,Cash,Success,Bill Payment
TXN000649,CUST30187,2026-09-19,7128.81,UPI,Success,Refund
TXN000650,CUST33335,2027-03-13,1449.4,Cash,SUCCESS,Transfer
TXN000651,CUST02992,2028-12-14,435.82,UPI,FAIL,Purchase
TXN000652,CUST35354,2027-11-10,341.94,UPI,Success,Transfer
TXN000653,CUST39582,2026-07-25,2715.83,Cash,Success,Purchase
TXN000654,CUST26306,2025-09-17,1074.51,UPI,Success,Withdrawl
TXN000655,CUST22788,2025-05-20,1416.78,UPI,Success,Transfer
TXN000656,CUST36902,2029-02-23,954.81,UPI,Success,Purchase
TXN000657,CUST09290,2027-02-12,945.5,UPI,Success,Purchase
TXN000658,CUST39409,2023-11-29,655.22,UPI,Success,Transfer
TXN000659,CUST10129,2028-10-14,2809.57,Cash,Success,Purchase
TXN000660,CUST48628,2025-01-24,393.08,UPI,Success,Transfer
TXN000661,CUST42965,2026-09-13,3228.21,UPI,Success,Purchase
TXN000662,CUST03314,2027-09-30,815.43,Cash,CANCELLED,Deposit
TXN000663,CUST25469,2024-08-01,680.09,UPI,Success,Bill Payment
TXN000664,CUST36646,2028-09-16,5925.66,UPI,Success,Bill Payment
TXN000665,CUST05429,2028-11-27,371.24,UPI,Success,Purchase
TXN000666,CUST02691,2026-03-20,1942.06,UPI,Success,Subscription
TXN000667,CUST39903,2023-04-12,5724.22,UPI,Success,Purchase
TXN000668,CUST29338,2024-07-07,1573.04,UPI,Success,Purchase
TXN000669,CUST29770,2026-10-28,1104.98,UPI,Success,Deposit
TXN000670,CUST42214,2025-07-12,1297.01,UPI,Refunded,Purchase
TXN000671,CUST43980,2023-08-16,1413.93,Cash,Success,Purchase
TXN000672,CUST33686,2028-12-03,1198.13,upi,Success,Deposit
TXN000673,CUST40436,2026-11-23,4068.37,UPI,Success,Transfer
TXN000674,CUST37695,2025-12-05,2448.75,UPI,Success,Bill Payment
TXN000675,CUST22980,2026-05-15,762.09,UPI,Success,Withdrawl
TXN000676,CUST29876,2027-08-06,5393.64,UPI,Success,Purchase
TXN000677,CUST00234,2024-12-22,342.16,UPI,Success,Purchase
TXN000678,CUST38349,2023-07-20,4366.27,Cash,Success,Transfer
TXN000679,CUST19675,2025-08-11,4101.01,UPI,Success,Purchase
TXN000680,CUST32942,2024-06-01,1595.91,Cash,Success,Bill Payment
TXN000681,CUST28916,2026-09-10,532.59,UPI,Success,Withdrawl
TXN000682,CUST20904,2024-06-19,4333.59,Digital Wallets,Failed,Transfer
TXN000683,CUST00356,2026-12-10,5659.09,,Success,Purchase
TXN000684,CUST26589,2025-03-09,867.69,UPI,Success,Deposit
TXN000685,CUST05551,2029-09-01,201.55,UPI,Success,withdrawal
TXN000686,CUST49590,2027-02-19,1116.84,UPI,Success,Withdrawl
TXN000687,CUST07116,2025-10-28,2974.42,UPI,Success,Withdrawl
TXN000688,CUST32278,2028-01-09,113.2,UPI,Success,Purchase
TXN000689,CUST26389,2026-01-11,708.99,Digital Wallets,Refunded,Purchase
TXN000690,CUST48881,2027-09-04,274.3,UPI,Success,Transfer
TXN000691,CUST09655,2027-07-17,2082.85,UPI,Success,Refund
TXN000692,CUST27471,2026-07-15,1379.06,Cash,Success,Subscription
TXN000693,CUST41819,2026-09-22,4311.09,UPI,Pending,Transfer
TXN000694,CUST01075,2027-09-13,3081.16,Cash,Success,Deposit
TXN000695,CUST37868,2025-05-20,2467.7,UPI,Success,Purchase
TXN000696,CUST18363,2028-05-07,949.36,Cash,Failed,Purchase
TXN000697,CUST34971,2025-05-29,598.51,UPI,Refunded,Transfer
TXN000698,CUST14417,2026-06-12,5948.05,UPI,Success,Bill Payment
TXN000699,CUST47514,2026-06-28,1022.68,UPI,Failed,Withdrawl
TXN000700,CUST15234,2026-12-20,697.96,UPI,Refunded,Withdrawl
TXN000701,CUST34785,2027-08-04,1382.48,UPI,Success,Purchase
TXN000702,CUST00390,2025-02-25,3006.26,UPI,Success,Transfer
TXN000703,CUST20375,2025-11-09,700.18,UPI,Success,Purchase
TXN000704,CUST11776,2025-02-17,1705.31,UPI,Refunded,Transfer
TXN000705,CUST22098,2027-09-12,7929.39,,Success,
TXN000706,CUST07720,2027-06-30,2551.93,UPI,Success,Deposit
TXN000707,CUST20770,2027-04-09,1378.56,UPI,Success,Purchase
TXN000708,CUST35822,2027-06-19,11461.76,UPI,Success,Purchase
TXN000709,CUST31125,2027-12-26,3416.03,Digital Wallets,Success,Transfer
TXN000710,CUST47338,2025-11-02,522.11,UPI,Success,Deposit
TXN000711,CUST21609,2025-03-26,780.63,Cards,failed,Withdrawl
TXN000712,CUST16335,2027-02-04,3289.0,UPI,Success,Transfer
TXN000713,CUST13159,2028-02-08,656.24,UPI,Success,Refund
TXN000714,CUST25699,2027-11-17,1534.74,UPI,Success,Transfer
TXN000715,CUST44796,2026-07-16,8833.7,UPI,Refunded,Purchase
TXN000716,CUST23877,2025-05-27,1080.46,UPI,Success,Purchase
TXN000717,CUST37550,2024-09-14,4966.35,UPI,Success,Bill Payment
TXN000718,CUST35282,2027-11-25,3064.97,Cash,Success,Transfer
TXN000719,CUST20747,2026-01-06,3280.74,UPI,Success,Purchase
TXN000720,CUST40313,2026-06-19,2411.24,UPI,Pending,Transfer
TXN000721,CUST13712,2025-03-02,1698.96,Cash,Success,Purchase
TXN000722,CUST41236,2025-11-26,1324.92,Cash,Success,Bill Payment
TXN000723,CUST15698,2024-05-17,1476.57,UPI,Success,Withdrawl
TXN000724,CUST30368,2028-01-27,10144.37,UPI,Success,Purchase
TXN000725,CUST45843,2028-12-20,2776.12,UPI,Success,Bill Payment
TXN000726,CUST27212,2025-10-11,1809.3,UPI,Success,Purchase
TXN000727,CUST03367,2026-12-26,668.21,UPI,Failed,Withdrawl
TXN000728,CUST00157,2025-09-18,621.74,UPI,Success,Purchase
TXN000729,CUST11655,2027-10-22,305.9,,cancelled,Transfer
TXN000730,CUST31873,2026-03-26,492.59,UPI,Success,Purchase
TXN000731,CUST00015,2026-10-03,1118.17,UPI,Failed,Transfer
TXN000732,CUST11979,2025-01-28,844.47,Cash,Pending,Purchase
TXN000733,CUST46219,2024-05-27,415.03,UPI,Success,Bill Payment
TXN000734,CUST39230,2025-11-06,1223.36,UPI,Success,Purchase
TXN000735,CUST42985,2024-04-23,874.54,UPI,Success,Bill Payment
